image_path,label
./SMDD_preprocessed/train/bonafide/img007681.png,bonafide
./SMDD_preprocessed/train/bonafide/img007706.png,bonafide
./SMDD_preprocessed/train/bonafide/img007780.png,bonafide
./SMDD_preprocessed/train/bonafide/img007782.png,bonafide
./SMDD_preprocessed/train/bonafide/img007813.png,bonafide
./SMDD_preprocessed/train/bonafide/img007847.png,bonafide
./SMDD_preprocessed/train/bonafide/img007878.png,bonafide
./SMDD_preprocessed/train/bonafide/img007892.png,bonafide
./SMDD_preprocessed/train/bonafide/img007908.png,bonafide
./SMDD_preprocessed/train/bonafide/img007910.png,bonafide
./SMDD_preprocessed/train/bonafide/img007926.png,bonafide
./SMDD_preprocessed/train/bonafide/img007949.png,bonafide
./SMDD_preprocessed/train/bonafide/img007960.png,bonafide
./SMDD_preprocessed/train/bonafide/img007974.png,bonafide
./SMDD_preprocessed/train/bonafide/img007976.png,bonafide
./SMDD_preprocessed/train/bonafide/img007978.png,bonafide
./SMDD_preprocessed/train/bonafide/img007990.png,bonafide
./SMDD_preprocessed/train/bonafide/img007999.png,bonafide
./SMDD_preprocessed/train/bonafide/img008027.png,bonafide
./SMDD_preprocessed/train/bonafide/img008056.png,bonafide
./SMDD_preprocessed/train/bonafide/img008059.png,bonafide
./SMDD_preprocessed/train/bonafide/img008098.png,bonafide
./SMDD_preprocessed/train/bonafide/img008134.png,bonafide
./SMDD_preprocessed/train/bonafide/img008148.png,bonafide
./SMDD_preprocessed/train/bonafide/img008149.png,bonafide
./SMDD_preprocessed/train/bonafide/img008256.png,bonafide
./SMDD_preprocessed/train/bonafide/img008260.png,bonafide
./SMDD_preprocessed/train/bonafide/img008272.png,bonafide
./SMDD_preprocessed/train/bonafide/img008276.png,bonafide
./SMDD_preprocessed/train/bonafide/img008280.png,bonafide
./SMDD_preprocessed/train/bonafide/img008309.png,bonafide
./SMDD_preprocessed/train/bonafide/img008317.png,bonafide
./SMDD_preprocessed/train/bonafide/img008372.png,bonafide
./SMDD_preprocessed/train/bonafide/img008374.png,bonafide
./SMDD_preprocessed/train/bonafide/img008388.png,bonafide
./SMDD_preprocessed/train/bonafide/img008392.png,bonafide
./SMDD_preprocessed/train/bonafide/img008398.png,bonafide
./SMDD_preprocessed/train/bonafide/img008399.png,bonafide
./SMDD_preprocessed/train/bonafide/img008436.png,bonafide
./SMDD_preprocessed/train/bonafide/img008448.png,bonafide
./SMDD_preprocessed/train/bonafide/img008514.png,bonafide
./SMDD_preprocessed/train/bonafide/img008536.png,bonafide
./SMDD_preprocessed/train/bonafide/img008565.png,bonafide
./SMDD_preprocessed/train/bonafide/img008583.png,bonafide
./SMDD_preprocessed/train/bonafide/img008584.png,bonafide
./SMDD_preprocessed/train/bonafide/img008585.png,bonafide
./SMDD_preprocessed/train/bonafide/img008617.png,bonafide
./SMDD_preprocessed/train/bonafide/img008640.png,bonafide
./SMDD_preprocessed/train/bonafide/img008642.png,bonafide
./SMDD_preprocessed/train/bonafide/img008648.png,bonafide
./SMDD_preprocessed/train/bonafide/img008691.png,bonafide
./SMDD_preprocessed/train/bonafide/img008718.png,bonafide
./SMDD_preprocessed/train/bonafide/img008738.png,bonafide
./SMDD_preprocessed/train/bonafide/img008783.png,bonafide
./SMDD_preprocessed/train/bonafide/img008823.png,bonafide
./SMDD_preprocessed/train/bonafide/img008835.png,bonafide
./SMDD_preprocessed/train/bonafide/img008836.png,bonafide
./SMDD_preprocessed/train/bonafide/img008849.png,bonafide
./SMDD_preprocessed/train/bonafide/img008894.png,bonafide
./SMDD_preprocessed/train/bonafide/img008939.png,bonafide
./SMDD_preprocessed/train/bonafide/img008964.png,bonafide
./SMDD_preprocessed/train/bonafide/img008976.png,bonafide
./SMDD_preprocessed/train/bonafide/img008980.png,bonafide
./SMDD_preprocessed/train/bonafide/img009008.png,bonafide
./SMDD_preprocessed/train/bonafide/img009033.png,bonafide
./SMDD_preprocessed/train/bonafide/img009050.png,bonafide
./SMDD_preprocessed/train/bonafide/img009070.png,bonafide
./SMDD_preprocessed/train/bonafide/img009115.png,bonafide
./SMDD_preprocessed/train/bonafide/img009178.png,bonafide
./SMDD_preprocessed/train/bonafide/img009183.png,bonafide
./SMDD_preprocessed/train/bonafide/img009287.png,bonafide
./SMDD_preprocessed/train/bonafide/img009294.png,bonafide
./SMDD_preprocessed/train/bonafide/img009313.png,bonafide
./SMDD_preprocessed/train/bonafide/img009415.png,bonafide
./SMDD_preprocessed/train/bonafide/img009432.png,bonafide
./SMDD_preprocessed/train/bonafide/img009446.png,bonafide
./SMDD_preprocessed/train/bonafide/img009451.png,bonafide
./SMDD_preprocessed/train/bonafide/img009461.png,bonafide
./SMDD_preprocessed/train/bonafide/img009512.png,bonafide
./SMDD_preprocessed/train/bonafide/img009524.png,bonafide
./SMDD_preprocessed/train/bonafide/img009541.png,bonafide
./SMDD_preprocessed/train/bonafide/img009589.png,bonafide
./SMDD_preprocessed/train/bonafide/img009633.png,bonafide
./SMDD_preprocessed/train/bonafide/img009666.png,bonafide
./SMDD_preprocessed/train/bonafide/img009680.png,bonafide
./SMDD_preprocessed/train/bonafide/img009713.png,bonafide
./SMDD_preprocessed/train/bonafide/img009718.png,bonafide
./SMDD_preprocessed/train/bonafide/img009722.png,bonafide
./SMDD_preprocessed/train/bonafide/img009738.png,bonafide
./SMDD_preprocessed/train/bonafide/img009750.png,bonafide
./SMDD_preprocessed/train/bonafide/img009785.png,bonafide
./SMDD_preprocessed/train/bonafide/img009799.png,bonafide
./SMDD_preprocessed/train/bonafide/img009817.png,bonafide
./SMDD_preprocessed/train/bonafide/img009829.png,bonafide
./SMDD_preprocessed/train/bonafide/img009838.png,bonafide
./SMDD_preprocessed/train/bonafide/img009853.png,bonafide
./SMDD_preprocessed/train/bonafide/img009855.png,bonafide
./SMDD_preprocessed/train/bonafide/img009908.png,bonafide
./SMDD_preprocessed/train/bonafide/img009963.png,bonafide
./SMDD_preprocessed/train/bonafide/img009968.png,bonafide
./SMDD_preprocessed/train/bonafide/img009969.png,bonafide
./SMDD_preprocessed/train/bonafide/img010029.png,bonafide
./SMDD_preprocessed/train/bonafide/img010037.png,bonafide
./SMDD_preprocessed/train/bonafide/img010095.png,bonafide
./SMDD_preprocessed/train/bonafide/img010099.png,bonafide
./SMDD_preprocessed/train/bonafide/img010100.png,bonafide
./SMDD_preprocessed/train/bonafide/img010153.png,bonafide
./SMDD_preprocessed/train/bonafide/img010191.png,bonafide
./SMDD_preprocessed/train/bonafide/img010244.png,bonafide
./SMDD_preprocessed/train/bonafide/img010249.png,bonafide
./SMDD_preprocessed/train/bonafide/img010338.png,bonafide
./SMDD_preprocessed/train/bonafide/img010340.png,bonafide
./SMDD_preprocessed/train/bonafide/img010349.png,bonafide
./SMDD_preprocessed/train/bonafide/img010370.png,bonafide
./SMDD_preprocessed/train/bonafide/img010393.png,bonafide
./SMDD_preprocessed/train/bonafide/img010426.png,bonafide
./SMDD_preprocessed/train/bonafide/img010438.png,bonafide
