image1,image2,label
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/019_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/019_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/020_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/020_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/021_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/021_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/022_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/022_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/024_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/024_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/025_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/025_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/026_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/026_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/027_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/027_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/029_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/029_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/030_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/030_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/031_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/031_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/032_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/032_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/033_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/033_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/034_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/034_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/036_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/036_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/037_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/037_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/038_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/038_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/039_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/039_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/041_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/041_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/042_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/042_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/043_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/043_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/044_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/044_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/045_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/045_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/061_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/061_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/062_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/062_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/063_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/063_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/064_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/064_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/066_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/066_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/067_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/067_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/068_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/068_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/069_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/069_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/070_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/070_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/081_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/081_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/082_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/082_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/083_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/083_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/086_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/086_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/087_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/087_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/090_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/090_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/091_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/091_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/092_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/092_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/094_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/094_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/096_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/096_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/097_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/097_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/099_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/099_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/100_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/100_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/101_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/101_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/102_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/102_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/103_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/103_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/104_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/104_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/105_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/105_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/107_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/107_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/108_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/108_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/112_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/112_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/113_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/113_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/114_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/114_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/115_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/115_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/117_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/117_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/118_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/118_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/119_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/119_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/120_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/120_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/121_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/121_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/122_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/122_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/123_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/123_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/124_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/124_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/125_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/125_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/126_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/126_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/127_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/127_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/128_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/128_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/129_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/129_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/130_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/130_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/131_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/131_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/132_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/132_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/134_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/134_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/135_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/135_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/136_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/136_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/137_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/137_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/138_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/138_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/139_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/139_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/140_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/140_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/141_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/141_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/142_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/142_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/143_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/143_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/144_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/144_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/172_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/172_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/173_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/bonafide/173_08.jpg,0
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-002_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-007_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-009_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-010_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-011_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-013_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-014_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-016_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-019_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-020_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-027_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-032_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-039_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-081_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-083_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-086_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-090_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-091_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-094_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-097_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-100_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-102_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-107_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-112_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-113_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-118_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-122_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-124_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-134_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-136_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-139_03.jpg,1
C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/FRLL_bonafide/001_03.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FRLL_preprocessed/morphed/001_03-144_03.jpg,1
